learner_id,course_id,week,sessions_available,sessions_attended,attendance_rate,login_count,active_minutes,content_views,assignment_submissions,assessment_attempts,average_score,score_trend,help_requests,forum_questions,mentor_contacts,feedback_score,feedback_sentiment,support_needed,attendance_rate_missing,login_count_missing,active_minutes_missing,content_views_missing,assignment_submissions_missing,assessment_attempts_missing,average_score_missing,score_trend_missing,help_requests_missing,forum_questions_missing,mentor_contacts_missing,feedback_score_missing,feedback_sentiment_missing,missing_feature_count,activity_change,score_change,attendance_change,submission_rate,help_seeking_frequency,feedback_signal,overall_engagement_score,engagement_trend
LNR-0267,AI-301,2,3,1,0.3333,5,168.3,26.0,0,1,93.9,32.3,0.0,1.0,0.0,4.0,0.44,1,0,0,1,1,0,0,0,0,0,0,0,1,1,4,24.400000000000006,32.300000000000004,0.0,0.0,1.0,0.976,64.1,19.1
LNR-0267,AI-301,3,3,1,0.3333,7,66.7,7.0,0,1,65.4,-28.5,1.0,0.0,0.0,2.0,-0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101.60000000000001,-28.5,0.0,0.0,1.0,0.294,39.6,-31.2
LNR-0267,AI-301,4,3,1,0.3333,3,168.3,26.0,0,1,64.9,-0.5,0.0,1.0,0.0,2.5,-0.39,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,101.60000000000001,-0.5,0.0,0.0,1.0,0.40249999999999997,51.1,16.7
LNR-0267,AI-301,5,3,0,0.0,3,10.0,4.0,0,0,58.2,-6.7,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-158.3,-6.700000000000003,-0.3333,0.0,0.0,0.976,25.4,-33.3
LNR-0268,CS-101,1,3,3,1.0,17,212.7,31.0,1,1,72.3,-1.9,0.0,1.0,0.0,4.5,0.62,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,1.179,80.2,0.0
LNR-0268,CS-101,2,3,3,1.0,13,192.0,27.0,2,1,76.9,4.6,1.0,2.0,0.0,4.5,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.69999999999999,4.6000000000000085,0.0,1.3333333333333333,3.0,1.3005,89.2,-1.1
LNR-0268,CS-101,3,4,4,1.0,8,201.6,33.0,2,2,73.1,-3.8,1.0,0.0,0.0,4.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.599999999999994,-3.8000000000000114,0.0,1.0,1.0,0.9800000000000001,79.1,-0.3
LNR-0268,CS-101,4,3,3,1.0,7,207.0,34.0,2,2,81.6,8.5,0.0,1.0,0.0,4.5,0.72,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,5.400000000000006,8.5,0.0,1.3333333333333333,1.0,1.224,82.0,5.2
LNR-0268,CS-101,5,3,3,1.0,7,92.7,28.0,2,1,78.2,-3.4,0.0,3.0,1.0,5.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114.3,-3.3999999999999915,0.0,1.3333333333333333,4.0,1.4,79.2,-20.7
LNR-0269,DATA-201,1,3,3,1.0,12,203.5,26.0,2,1,73.0,2.9,1.0,0.0,0.0,5.0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,1.0,1.38,79.4,0.0
LNR-0269,DATA-201,2,3,3,1.0,9,229.1,40.0,2,1,80.7,7.7,0.0,1.0,0.0,5.0,0.82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,25.599999999999994,7.700000000000003,0.0,1.3333333333333333,1.0,1.41,84.0,8.1
LNR-0269,DATA-201,3,3,3,1.0,16,264.7,28.0,2,1,77.8,-2.9,1.0,2.0,0.0,5.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.599999999999994,-2.9000000000000057,0.0,1.3333333333333333,3.0,1.385,94.4,4.5
LNR-0269,DATA-201,4,3,3,1.0,9,185.3,34.0,2,2,78.0,0.2,0.0,1.0,0.0,5.0,0.64,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-79.39999999999998,0.20000000000000284,0.0,1.3333333333333333,1.0,1.32,78.8,-13.1
LNR-0269,DATA-201,5,2,2,1.0,14,270.6,31.0,2,2,74.3,-3.7,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,85.30000000000001,-3.700000000000003,0.0,1.5,1.0,0.976,83.3,12.4
LNR-0270,CS-101,1,3,3,1.0,9,254.0,27.0,2,2,75.8,-0.8,0.0,3.0,0.0,4.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,3.0,1.16,94.0,0.0
LNR-0270,CS-101,2,3,3,1.0,7,215.2,34.0,2,2,94.4,18.6,1.0,0.0,0.0,5.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.80000000000001,18.60000000000001,0.0,1.3333333333333333,1.0,1.21,86.0,2.8
LNR-0270,CS-101,3,2,2,1.0,15,250.0,34.0,1,1,83.7,-10.7,0.0,1.0,0.0,4.0,0.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34.80000000000001,-10.700000000000003,0.0,1.0,1.0,1.004,85.9,0.5
LNR-0270,CS-101,4,3,3,1.0,9,222.2,34.0,2,1,82.3,-1.4,1.0,0.0,0.0,5.0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.80000000000001,-1.4000000000000057,0.0,1.3333333333333333,1.0,1.2650000000000001,83.7,-5.3
LNR-0270,CS-101,5,2,2,1.0,13,209.1,39.0,1,1,80.4,-1.9,2.0,0.0,1.0,4.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.099999999999994,-1.8999999999999915,0.0,1.0,3.0,1.305,91.9,-3.1
LNR-0271,DATA-201,1,3,1,0.3333,6,145.6,18.0,0,3,58.7,-8.7,0.0,0.0,0.0,2.0,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.41200000000000003,42.3,0.0
LNR-0271,DATA-201,2,3,1,0.3333,4,97.6,13.0,0,3,45.2,-13.5,1.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-48.0,-13.5,0.0,0.0,1.0,0.976,44.6,-14.8
LNR-0271,DATA-201,3,2,1,0.5,8,80.7,11.0,0,0,56.9,11.7,0.0,1.0,0.0,1.5,-0.1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-16.89999999999999,11.699999999999996,0.16670000000000001,0.0,1.0,0.285,43.0,8.0
LNR-0271,DATA-201,4,3,1,0.3333,2,32.5,5.0,0,1,45.3,-11.6,1.0,0.0,1.0,2.5,-0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.2,-11.600000000000001,-0.16670000000000001,0.0,2.0,0.4725,37.8,-18.8
LNR-0271,DATA-201,5,3,0,0.0,1,12.6,3.0,0,0,46.7,1.4,1.0,0.0,0.0,1.5,-0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.9,1.4000000000000057,-0.3333,0.0,1.0,0.27899999999999997,20.8,-12.6
LNR-0272,DATA-201,1,3,2,0.6667,9,140.8,18.0,1,1,98.6,10.4,0.0,0.0,0.0,3.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6269999999999999,62.3,0.0
LNR-0272,DATA-201,2,3,2,0.6667,9,80.3,25.0,0,1,75.5,-23.1,1.0,0.0,0.0,4.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.500000000000014,-23.099999999999994,0.0,0.0,1.0,0.8160000000000001,57.1,-21.6
LNR-0272,DATA-201,3,4,3,0.75,4,159.2,21.0,1,2,87.4,11.9,0.0,1.0,0.0,4.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.89999999999999,11.900000000000006,0.08330000000000004,0.5,1.0,0.9640000000000001,71.8,21.6
LNR-0272,DATA-201,4,3,2,0.6667,4,200.3,20.0,1,1,85.7,-1.7,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,41.10000000000002,-1.7000000000000028,-0.08330000000000004,0.6666666666666666,2.0,0.976,78.7,3.5
LNR-0272,DATA-201,5,2,1,0.5,6,106.3,18.0,2,1,94.3,8.6,0.0,0.0,0.0,4.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94.00000000000001,8.599999999999994,-0.16669999999999996,1.5,0.0,0.8039999999999999,55.2,-16.4
LNR-0273,DATA-201,1,3,1,0.3333,2,167.3,13.0,1,3,58.5,-12.5,0.0,0.0,0.0,2.0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.35400000000000004,43.9,0.0
LNR-0273,DATA-201,2,3,1,0.3333,2,134.1,10.0,0,0,60.4,1.9,0.0,1.0,0.0,2.0,-0.33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-33.20000000000002,1.8999999999999986,0.0,0.0,1.0,0.334,45.7,-4.6
LNR-0273,DATA-201,3,3,1,0.3333,3,116.6,5.0,0,2,48.7,-11.7,0.0,0.0,0.0,2.0,-0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,-11.699999999999996,0.0,0.0,0.0,0.36800000000000005,36.3,-8.8
LNR-0273,DATA-201,4,3,1,0.3333,3,60.7,3.0,0,0,49.8,1.1,0.0,1.0,0.0,1.5,-0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.89999999999999,1.0999999999999943,0.0,0.0,1.0,0.294,35.0,-8.8
LNR-0273,DATA-201,5,3,0,0.0,2,48.2,4.0,0,0,42.5,-7.3,0.0,1.0,0.0,2.5,-0.03,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-12.5,-7.299999999999997,-0.3333,0.0,1.0,0.4925,25.6,-15.7
LNR-0274,CS-101,1,3,2,0.6667,1,127.5,20.0,1,0,66.2,5.5,0.0,0.0,0.0,2.0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.36000000000000004,50.1,0.0
LNR-0274,CS-101,2,3,1,0.3333,4,39.4,10.0,1,2,58.4,-7.8,0.0,1.0,0.0,1.5,-0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88.1,-7.800000000000004,-0.3334,0.6666666666666666,1.0,0.2895,34.9,-28.6
LNR-0274,CS-101,3,3,1,0.3333,0,61.2,8.0,1,0,56.4,-2.0,1.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21.800000000000004,-2.0,0.0,0.6666666666666666,1.0,0.976,43.6,2.6
LNR-0274,CS-101,4,3,1,0.3333,2,16.6,10.0,0,0,44.1,-12.3,1.0,0.0,0.0,1.5,-0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.6,-12.299999999999997,0.0,0.0,1.0,0.282,28.9,-13.6
LNR-0274,CS-101,5,2,0,0.0,2,47.5,3.0,0,0,60.8,16.7,0.0,1.0,0.0,2.0,-0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,16.699999999999996,-0.3333,0.0,1.0,0.382,29.0,3.5
LNR-0275,WEB-102,1,3,2,0.6667,13,159.6,22.0,1,1,78.8,-1.2,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,1.0,73.0,0.0
LNR-0275,WEB-102,2,3,3,1.0,6,180.9,25.0,1,1,77.5,-1.3,1.0,1.0,0.0,4.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21.30000000000001,-1.2999999999999972,0.33330000000000004,0.6666666666666666,2.0,1.0,83.2,12.9
LNR-0275,WEB-102,3,3,1,0.3333,0,55.0,1.0,0,0,58.8,-18.7,0.0,0.0,0.0,2.0,-0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125.9,-18.700000000000003,-0.6667000000000001,0.0,0.0,0.27,31.5,-44.4
LNR-0275,WEB-102,4,2,0,0.0,1,23.0,2.0,0,0,68.1,9.3,0.0,0.0,0.0,1.0,-0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,9.299999999999997,-0.3333,0.0,0.0,0.147,20.9,-10.7
LNR-0275,WEB-102,5,4,0,0.0,2,20.7,1.0,0,0,36.8,-31.3,0.0,0.0,0.0,2.0,-0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3000000000000007,-31.299999999999997,0.0,0.0,0.0,0.32800000000000007,14.6,-15.4
LNR-0276,CS-101,1,3,1,0.3333,3,95.7,11.0,1,3,78.0,-3.4,1.0,0.0,0.0,1.5,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.24749999999999997,45.3,0.0
LNR-0276,CS-101,2,3,1,1.0,2,168.3,26.0,1,1,68.1,-9.9,1.0,0.0,1.0,2.0,0.03,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,72.60000000000001,-9.900000000000006,0.6667000000000001,0.6666666666666666,2.0,0.40599999999999997,73.6,22.2
LNR-0276,CS-101,3,3,0,0.0,5,102.9,16.0,0,0,57.6,-10.5,0.0,1.0,0.0,2.0,0.1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-65.4,-10.499999999999993,-1.0,0.0,1.0,0.42000000000000004,34.3,-31.2
LNR-0276,CS-101,4,3,0,0.0,1,64.5,6.0,0,0,81.1,23.5,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-38.400000000000006,23.499999999999993,0.0,0.0,0.0,0.976,36.8,5.3
LNR-0276,CS-101,5,3,0,0.0,1,10.0,7.0,0,0,59.4,-21.7,0.0,1.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,-54.5,-21.699999999999996,0.0,0.0,1.0,0.976,30.7,-19.9
LNR-0277,CS-101,1,3,3,1.0,3,209.6,28.0,2,3,69.9,-0.3,0.0,0.0,0.0,5.0,0.55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0.0,1.3333333333333333,0.0,1.275,74.3,0.0
LNR-0277,CS-101,2,3,3,1.0,15,173.5,37.0,2,1,69.9,-0.3,1.0,0.0,2.0,4.0,0.44,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,-36.099999999999994,0.0,0.0,1.3333333333333333,3.0,0.976,85.3,-6.0
LNR-0277,CS-101,3,2,2,1.0,11,186.5,33.0,1,1,52.9,-7.9,0.0,1.0,1.0,4.5,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,-17.000000000000007,0.0,1.0,2.0,1.1925,77.7,-6.3
LNR-0277,CS-101,4,3,3,1.0,12,213.6,31.0,2,3,44.9,-8.0,1.0,1.0,0.0,5.0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.099999999999994,-8.0,0.0,1.3333333333333333,2.0,1.34,78.5,0.5
LNR-0277,CS-101,5,3,3,1.0,14,277.6,40.0,2,1,56.4,11.5,1.0,1.0,0.0,4.5,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.00000000000003,11.5,0.0,1.3333333333333333,2.0,1.098,84.1,16.4
LNR-0278,DATA-201,1,4,4,1.0,13,204.9,26.0,2,2,69.7,-3.9,1.0,1.0,1.0,5.0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,1.365,88.8,0.0
LNR-0278,DATA-201,2,3,3,1.0,18,149.8,37.0,2,2,69.6,-0.1,1.0,3.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-55.099999999999994,-0.10000000000000853,0.0,1.3333333333333333,4.0,0.976,82.8,-9.2
LNR-0278,DATA-201,3,2,2,1.0,11,166.1,33.0,2,2,69.0,-0.6,0.0,1.0,2.0,4.5,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.299999999999983,-0.5999999999999943,0.0,1.5,3.0,1.1295,84.6,2.4
LNR-0278,DATA-201,4,3,3,1.0,12,260.8,31.0,2,2,80.2,11.2,2.0,0.0,1.0,4.0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.70000000000002,11.200000000000003,0.0,1.3333333333333333,3.0,1.064,95.0,21.4
LNR-0278,DATA-201,5,3,3,1.0,7,181.1,30.0,2,1,80.2,0.0,2.0,2.0,0.0,5.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.70000000000002,0.0,0.0,1.3333333333333333,4.0,1.3,88.9,-13.3
LNR-0279,AI-301,1,2,2,1.0,12,197.8,32.0,1,1,84.0,3.7,0.0,1.0,0.0,4.5,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.3005,81.6,0.0
LNR-0279,AI-301,2,3,3,1.0,7,206.4,30.0,2,1,93.7,9.7,0.0,2.0,0.0,4.5,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.599999999999994,9.700000000000003,0.0,1.3333333333333333,2.0,1.1744999999999999,89.9,6.3
LNR-0279,AI-301,3,2,2,1.0,9,159.4,32.0,2,2,79.4,-14.3,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-47.0,-14.299999999999997,0.0,1.5,0.0,0.976,71.2,-15.0
LNR-0279,AI-301,4,2,2,1.0,12,228.1,33.0,2,1,91.6,12.2,0.0,0.0,0.0,4.5,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.69999999999999,12.199999999999989,0.0,1.5,0.0,1.1340000000000001,81.7,17.5
LNR-0279,AI-301,5,4,4,1.0,15,176.4,37.0,1,1,86.4,-5.2,0.0,1.0,0.0,4.5,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.69999999999999,-5.199999999999989,0.0,0.5,1.0,1.2285,80.0,-11.2
LNR-0280,WEB-102,1,2,1,0.5,6,90.8,23.0,1,0,70.1,-5.9,0.0,1.0,0.0,1.5,-0.02,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0.0,0.0,0.0,1.0,1.0,0.297,47.5,0.0
LNR-0280,WEB-102,2,3,1,0.3333,4,109.8,8.0,1,0,42.9,-27.2,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,19.0,-27.199999999999996,-0.16670000000000001,0.6666666666666666,0.0,0.976,40.3,-15.4
LNR-0280,WEB-102,3,3,1,1.0,4,97.7,7.0,0,3,69.5,26.6,0.0,1.0,0.0,2.0,-0.32,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,-12.099999999999994,26.6,0.6667000000000001,0.0,1.0,0.336,60.9,26.3
LNR-0280,WEB-102,4,4,1,0.25,2,79.0,7.0,1,0,55.9,-13.6,0.0,0.0,0.0,2.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.700000000000003,-13.600000000000001,-0.75,0.5,0.0,0.418,32.6,-24.9
LNR-0280,WEB-102,5,3,0,1.0,2,26.4,3.0,0,0,56.8,0.9,2.0,0.0,0.0,2.5,-0.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-52.6,0.8999999999999986,0.75,0.0,2.0,0.4525,56.5,6.7
LNR-0281,AI-301,1,3,3,1.0,15,181.5,22.0,1,1,72.0,3.6,1.0,1.0,0.0,4.5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,1.089,81.9,0.0
LNR-0281,AI-301,2,3,3,1.0,8,224.9,34.0,2,2,79.2,7.2,0.0,0.0,1.0,5.0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.400000000000006,7.200000000000003,0.0,1.3333333333333333,1.0,1.27,83.2,10.8
LNR-0281,AI-301,3,3,3,1.0,11,175.7,26.0,2,1,68.6,-10.6,0.0,1.0,0.0,4.0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.20000000000002,-10.600000000000009,0.0,1.3333333333333333,1.0,1.052,75.5,-13.5
LNR-0281,AI-301,4,2,2,1.0,14,262.1,29.0,2,2,66.4,-2.2,3.0,1.0,1.0,4.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.40000000000003,-2.1999999999999886,0.0,1.5,5.0,1.024,91.6,13.3
LNR-0281,AI-301,5,2,2,1.0,12,199.3,31.0,2,1,69.7,3.3,0.0,0.0,0.0,4.0,0.44,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,-62.80000000000001,3.299999999999997,0.0,1.5,0.0,0.976,72.9,-8.8
LNR-0282,CS-101,1,3,3,1.0,8,175.0,28.0,2,1,52.0,-2.3,0.0,0.0,0.0,4.5,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,0.0,1.278,66.2,0.0
LNR-0282,CS-101,2,3,3,1.0,11,219.8,32.0,2,1,53.2,1.2,0.0,1.0,0.0,5.0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.80000000000001,1.2000000000000028,0.0,1.3333333333333333,1.0,1.365,76.2,8.1
LNR-0282,CS-101,3,4,3,0.75,17,187.2,30.0,2,2,47.6,-5.6,0.0,1.0,0.0,4.0,0.62,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-32.60000000000002,-5.600000000000001,-0.25,1.0,1.0,1.048,65.2,-15.7
LNR-0282,CS-101,4,2,2,1.0,11,204.8,26.0,2,2,53.3,5.7,1.0,0.0,0.0,4.5,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.600000000000023,5.699999999999996,0.25,1.5,1.0,1.287,74.7,13.3
LNR-0282,CS-101,5,3,3,1.0,6,242.6,31.0,2,2,47.4,-5.9,2.0,3.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,37.79999999999998,-5.899999999999999,0.0,1.3333333333333333,5.0,0.976,86.6,3.3
LNR-0283,DATA-201,1,3,1,0.3333,2,145.8,18.0,1,3,58.2,1.6,1.0,1.0,0.0,2.0,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,0.36600000000000005,51.7,0.0
LNR-0283,DATA-201,2,3,1,0.3333,5,78.8,7.0,1,1,30.3,-27.9,0.0,0.0,0.0,2.0,-0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.00000000000001,-27.900000000000002,0.0,0.6666666666666666,0.0,0.31000000000000005,27.2,-25.1
LNR-0283,DATA-201,3,4,1,0.25,4,101.7,10.0,0,1,43.0,12.7,0.0,0.0,0.0,1.5,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.900000000000006,12.7,-0.08329999999999999,0.0,0.0,0.303,30.6,7.7
LNR-0283,DATA-201,4,2,0,0.0,3,57.1,4.0,0,0,35.3,-7.7,0.0,0.0,0.0,1.5,-0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.6,-7.700000000000003,-0.25,0.0,0.0,0.2745,17.5,-18.8
LNR-0283,DATA-201,5,3,0,0.0,2,64.5,3.0,0,0,30.8,-4.5,0.0,1.0,0.0,2.0,-0.01,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,7.399999999999999,-4.4999999999999964,0.0,0.0,1.0,0.398,23.4,-1.0
LNR-0284,CS-101,1,3,1,0.3333,2,137.6,16.0,1,1,76.1,0.2,0.0,0.0,0.0,2.5,-0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.38,45.5,0.0
LNR-0284,CS-101,2,2,0,0.0,5,94.8,15.0,0,1,59.8,-16.3,1.0,0.0,0.0,1.5,-0.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.8,-16.299999999999997,-0.3333,0.0,1.0,0.216,32.0,-25.3
LNR-0284,CS-101,3,3,1,0.3333,6,55.7,4.0,1,0,56.0,-3.8,1.0,0.0,0.0,2.0,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.099999999999994,-3.799999999999997,0.3333,0.6666666666666666,1.0,0.38,36.9,1.6
LNR-0284,CS-101,4,4,1,0.25,5,11.0,6.0,0,0,43.6,-12.4,0.0,0.0,0.0,2.0,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.7,-12.399999999999999,-0.08329999999999999,0.0,0.0,0.41200000000000003,22.4,-16.1
LNR-0284,CS-101,5,4,0,0.0,1,33.8,5.0,0,0,46.9,3.3,1.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,22.799999999999997,3.299999999999997,-0.25,0.0,1.0,0.976,30.0,-2.1
LNR-0285,WEB-102,1,4,4,1.0,9,178.2,29.0,2,1,69.9,-0.3,0.0,0.0,0.0,4.5,0.57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,1.1564999999999999,71.0,0.0
LNR-0285,WEB-102,2,2,2,1.0,12,194.6,28.0,2,2,88.5,3.7,0.0,1.0,0.0,4.5,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.400000000000006,18.599999999999994,0.0,1.5,1.0,1.1835,82.4,12.0
LNR-0285,WEB-102,3,2,2,1.0,17,224.3,45.0,2,1,87.3,-1.2,2.0,5.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,29.700000000000017,-1.2000000000000028,0.0,1.5,7.0,0.976,94.9,4.4
LNR-0285,WEB-102,4,3,3,1.0,8,194.0,26.0,2,1,68.8,-18.5,0.0,1.0,0.0,4.5,0.79,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-30.30000000000001,-18.5,0.0,1.3333333333333333,1.0,1.2555,77.4,-14.3
LNR-0285,WEB-102,5,3,3,1.0,9,227.5,35.0,2,2,82.3,13.5,0.0,1.0,0.0,4.5,0.47,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,33.5,13.5,0.0,1.3333333333333333,1.0,1.1115,84.3,12.3
LNR-0286,DATA-201,1,3,3,1.0,13,251.1,36.0,1,2,78.1,-4.7,1.0,1.0,0.0,4.5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,1.2510000000000001,89.5,0.0
LNR-0286,DATA-201,2,3,3,1.0,15,233.3,37.0,2,2,86.0,7.9,0.0,1.0,1.0,4.0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.799999999999983,7.900000000000006,0.0,1.3333333333333333,2.0,1.096,90.8,1.0
LNR-0286,DATA-201,3,3,3,1.0,8,247.2,30.0,2,2,74.8,-11.2,1.0,0.0,0.0,5.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.899999999999977,-11.200000000000003,0.0,1.3333333333333333,1.0,1.205,83.7,-3.3
LNR-0286,DATA-201,4,3,3,1.0,9,106.1,38.0,1,1,86.0,11.2,0.0,3.0,2.0,4.5,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141.1,11.200000000000003,0.0,0.6666666666666666,5.0,1.179,82.6,-14.4
